Index	GC_N_B01	GC_N_B02	GC_N_B03	GC_N_B05	GC_N_B06	GC_N_B07	GC_N_B09_4	GC_N_B10	GC_N_B102_1	GC_N_B107	GC_N_B108	GC_N_B11	GC_N_B116	GC_N_B12	GC_N_B125	GC_N_B135	GC_N_B136	GC_N_B138	GC_N_B14	GC_N_B20	GC_N_B21	GC_N_B23	GC_N_B30	GC_N_B32_4	GC_N_B35	GC_N_B36	GC_N_B37_1	GC_N_B38	GC_N_B40	GC_N_B42	GC_N_B46	GC_N_B48_3	GC_N_B50	GC_N_B54	GC_N_B57	GC_N_B59	GC_N_B60	GC_N_B61	GC_N_B63	GC_N_B64	GC_N_B66_1	GC_N_B68_1	GC_N_B82_1	GC_N_B83_1	GC_N_B84	GC_N_B86_4	GC_N_B87	GC_P_B04_1	GC_P_B08	GC_P_B101	GC_P_B103_1	GC_P_B109	GC_P_B111	GC_P_B112	GC_P_B114	GC_P_B123	GC_P_B126	GC_P_B13	GC_P_B130	GC_P_B15	GC_P_B16	GC_P_B18	GC_P_B19	GC_P_B22	GC_P_B24	GC_P_B26	GC_P_B27	GC_P_B28	GC_P_B29_4	GC_P_B34	GC_P_B41	GC_P_B43	GC_P_B44	GC_P_B45_1	GC_P_B47	GC_P_B51	GC_P_B55_1	GC_P_B58	GC_P_B62_1	GC_P_B69_1	GC_P_B71_1	GC_P_B72	GC_P_B73
M21223733a	9643.310934	53.43495535	1004.068894	9208.571991	8.825775939	0.012087047	4.402527112	10.52443265	164353.8128	263.7669504	722.384612	29.54173741	13.86857605	2.230336676	3617.8764	391.7889125	10558.45571	27219.27616	1.633514028	0.510270712	0.079763665	23.7442147	0.177170557	10.26948305	5.112605701	10.59542079	143.0851568	10022.14194	306.5518801	161.7030129	0.470304347	0.242221947	4.076733137	63.47521872	0.880924702	8.886818316	5.021764	658.3309404	7.543475179	0.863752654	0.700013368	6.234410413	0.016584456	4.350524326	9.402238004	111.2504158	25.68330585	799.3147244	24.09435437	34434.34484	11121.91683	123.0879438	82.30145622	178437.6434	11.21505704	93.23371267	387.2405856	0.009236383	8401.454466	2831.464751	0.165899889	7.212924568	0.035894658	46.75359842	0.283191648	13.15031426	43.52515718	22.79975523	0.838427368	1.108607679	3.780143423	12.21037268	147.9332359	0.016347678	0.058876696	0.078621815	5002.85823	60.23305855	3.03349671	346.182396	0.77659883	21.09923233	0.184072854
M21223734a	8051.965663	23.24699961	868.7315341	12010.11391	134.5888375	10.49618095	15.24481482	8.404172928	171497.9851	181.6648104	626.7674997	39.97347278	19.8081942	83.31074281	4981.273791	229.0739923	5837.997136	19999.00014	2.355550082	8.011318473	1.796225715	130.7302283	0.185430398	8.143492766	0.843941565	6.587407137	1430.306473	459715.1185	213.5685601	115.9427225	4.101005299	1.24968814	2.295612553	137.6111704	0.174975024	3.0325993	0.002671623	1455.874393	6.490264269	2.471319554	0.881842242	10.87639376	0.022519665	2.056048518	5.92981052	24.995483	16.20315235	248.8051781	259.0929175	30143.01494	11211.84087	104.5830022	63.59592284	201893.9006	7.941994	55.81638374	225.1339655	0.82679834	11147.20946	3582.709756	0.630623462	4.33824232	59.5569359	28.77884996	0.136084389	17.91608692	93.59440695	18.52976051	35.27544463	0.881381049	5.953433218	2.340767976	170.3476449	88.07171406	64.57190616	3.604394132	9239.737438	126.032162	1.706643822	366.2560487	0.582574897	22.95757787	0.290439526
M21223735a	6468.154464	125.604751	849.6309676	8861.365752	98.24249409	0.770957376	3.105750104	1.482431844	174388.3435	211.071448	654.7132095	4.049641503	5.167570325	88.78655093	3942.923293	887.2867348	8393.345731	33271.27759	0.614364589	0.338604319	3.41949598	224.5808876	0.700441213	1.821065807	2.496447242	8.478478828	810.9473917	487992.2596	870.906505	33.8550403	0.317322787	0.214447293	9.288633501	199.1646328	2.281170088	14.89773837	0.807912591	371.9139253	5.850701392	0.19847524	1.415510981	6.406092543	0.027336131	7.846254043	7.579302802	235.4854799	24.02523235	759.3618668	115.0805125	38250.81218	12035.31542	61.18394069	58.61285653	198278.5238	10.62397449	39.18933242	104.0698421	0.224841827	6585.842849	3007.702729	0.32336075	2.165957881	1.44E-05	27.33771398	0.208515159	41.5719015	234.8359205	14.34711601	0.160766058	0.860921493	0.032827855	4.638844986	139.692431	3.22E-05	4.20E-05	0.623063645	8277.752019	331.4362354	3.456093094	269.7567849	0.345717891	50.61352438	0.421205313
M21223737a	5627.398017	4.789212755	924.3446278	6316.268505	51.15942349	28.56608206	2.407867186	9.232151682	171095.9118	171.4993026	609.4670527	15.79788222	21.00803656	33.38745367	4813.493199	456.5107037	9000.528793	22132.13075	1.303142409	1.073945709	2.580695087	34.85745966	3.736395542	9.657661198	2.443887289	5.359753592	404.9523972	116595.713	430.6334991	53.37353411	6.15125932	0.403002169	10.77919501	164.5830163	0.074763326	9.778234929	1.31040502	523.7937208	5.10206813	2.961605369	0.629008788	8.018710501	0.021938654	10.02785384	12.6279812	93.60520332	27.19737981	523.774867	393.8607049	30938.15159	9214.520773	141.5408277	83.25698301	305052.3252	19.40357369	61.54695701	259.4318228	1.358523002	7177.196025	2655.705296	0.075182632	3.644318789	3.15985173	41.0899375	0.327044505	17.5461614	66.66996705	24.2344815	83.15968978	1.020962947	4.494080314	2.624251955	143.6265887	3.064069913	3.082618573	5.534079472	11225.31315	96.064436	3.549148666	383.975983	0.42337199	29.91735585	0.211614398
M21223738a	6884.737588	76.38741797	837.1238513	9109.295755	121.8619229	6.314509552	11.32985575	17.54006285	131258.9762	176.3433587	732.8940675	70.86923826	164.0134743	2.517929405	4481.096897	839.3673089	8564.256354	40628.18664	4.600265597	0.201337771	0.062692415	33.60556084	25.98560093	19.37422874	2.596988613	6.479939664	246.1812045	24565.79699	434.0734572	143.4301617	1.118434513	0.826004089	12.5150825	259.4397079	2.916989552	14.85114925	1.809890114	601.5122137	6.932465955	8.70593865	1.721670646	3.092034947	0.021127011	3.826783071	10.72810799	139.4740315	38.99485766	683.3725096	145.97938	29664.28784	8728.363347	35.39381291	13.72989022	39468.88187	26.87197621	18.251675	117.5280285	3.974275426	21312.95846	2472.776181	0.237719961	1.881845562	1.44E-05	33.49083934	0.175372011	34.83751096	73.07366767	30.14599902	27.4534952	2.326859249	30.98277771	4.083101017	157.185205	0.017386495	0.016305941	1.662930341	10843.1115	119.364159	4.263689057	400.4790481	0.223629246	25.39704356	0.22531188
M21223742a	7784.774238	101.5930813	1212.004684	11086.84874	70.95344171	4.990013286	20.47674346	9.983899167	132606.8295	311.0393656	1291.581187	234.9216447	30.55647905	138.3478541	5217.117113	679.0667645	14450.01336	39490.56439	11.08394347	4.734493446	1.648764349	30.7004411	0.4994764	11.71431787	2.497582397	13.35820443	392.736256	18575.36221	277.7637055	93.69520374	1.743725181	4.421384948	9.439178374	131.8986664	3.444097731	7.818881504	3.135535534	366.4037834	10.62009911	11.03716784	1.345357844	14.82577753	0.023517829	8.676953922	10.11490067	62.59796969	28.33032479	711.1370001	475.3476711	39247.59632	13865.39174	231.1876377	201.3065839	218308.0402	17.62310975	135.3601565	414.9460418	8.111821579	12375.33937	3601.057182	0.204876464	3.180603163	44.39041589	59.54771235	0.206651935	30.4623441	90.84637518	34.75680066	37.82830027	1.556860045	17.00686108	4.868418685	206.4999552	40.26854875	43.96568294	0.051883403	4069.948945	134.2418782	4.908416933	582.7986444	0.753144682	38.6254822	0.28860718
M21223743a	6592.150008	167.6907726	1452.327011	9753.173707	54.21657202	3.617001835	34.88007133	8.50579552	143431.9408	257.0735646	595.3976028	127.1943255	13.45290674	53.40767741	3776.180349	368.014216	8657.738146	37142.50554	6.828589655	0.800327854	0.738300748	65.48729158	1.872258136	7.853930733	1.924268764	15.9946239	533.2152913	95508.41224	366.7932931	41.609125	11.74270426	4.707843873	10.54587442	219.4398484	3.067013558	5.608900269	1.006742373	297.5980468	6.252717717	8.774271623	0.697842061	6.850207079	0.018371921	7.863470448	396.8357035	39.23858165	40.79757634	417.5495546	157.0390458	41317.54364	14182.82405	121.4813811	57.29963196	291788.9485	15.35122359	71.65040093	187.4666404	5.493723431	8717.397361	3484.7354	0.104902128	5.945300944	0.017232228	23.37746551	0.153845906	47.49035712	124.4699097	16.61366196	172.1635243	1.480723457	19.28560058	3.282181185	144.4798072	0.03945289	0.032925874	0.274252089	9073.800701	189.7130371	2.739148614	413.1396944	0.754696012	40.94158338	0.540757807
M21223744a	8297.272145	113.3078227	957.7399143	9301.186722	278.4523211	13.36185501	9.551839544	12.23538976	153392.3178	182.8955744	627.6429467	15.29032121	13.15703828	42.13715008	4578.328198	360.9022033	9446.973761	43667.09001	1.598384912	1.624396712	7.374229043	85.22777769	4.20911551	12.43735216	0.853707816	9.179341209	693.4019438	268641.5259	504.1729268	115.7236646	1.514276382	0.729236521	7.896879446	268.101292	3.686040224	4.55835162	2.422113824	547.5243961	9.747975471	2.134366805	0.855767537	6.571639829	0.016107203	76.91883161	26.78545301	57.66278849	35.60505344	302.7033289	748.7505362	26937.0302	8660.006775	76.50661909	42.90650288	38467.24954	25.55257953	99.75364466	175.0833199	1.443624543	5401.846829	1884.624132	1.090396137	7.440703032	10.36059719	46.64204827	0.397478955	14.49911126	68.90579275	35.95874474	100.1085584	0.972555413	4.927242805	3.310954555	141.9072899	13.9916062	11.71700436	0.679004097	6415.044074	97.73877967	3.921244529	449.0137281	0.613858272	19.26610632	0.124876892
M21224001a	4313.146066	191.3472352	954.398257	11287.93444	31.83781041	1.876283501	8.473499344	88.12946774	181120.998	294.899607	393.564075	127.0171719	13.7833116	0.130160146	3669.753326	381.4385008	8843.921793	33611.15922	21.56088794	14.39185488	0.265656185	44.56941441	11.03027938	81.9216254	8.565389823	10.59850587	470.7727575	10218.89083	349.392024	565.8223101	3.262829661	0.696370422	9.049869835	168.1505258	2.219104852	10.66517153	2.752106831	1015.864403	2.700087608	2.60858223	1.760670443	3.939548834	0.027102929	2.032949473	15.07564765	137.3575514	29.75655854	1107.076827	58.35490639	40832.1158	13163.58694	84.46538256	58.66317263	155152.7784	17.74177008	68.63911433	137.9097477	16.80261011	9402.735453	3804.441891	0.164253095	7.542937696	126.4371288	30.93941915	0.241783654	21.16847887	75.57454396	17.87873348	123.8519229	0.696520101	95.05306578	6.197306421	109.306444	239.4749967	154.563128	0.612297018	3301.178113	105.9222445	2.666419304	290.4089463	0.318015207	22.00756282	0.228938173
M21224002a	7681.080481	120.6771663	1225.782064	9120.988407	68.04857485	8.03978923	6.374412091	78.81298752	174312.4244	188.5244579	655.8221049	54.92174339	6.375356962	6.426717048	4933.426789	460.0691051	7780.508312	28354.03367	13.02917322	0.533685826	0.287644617	91.13753869	20.06897259	63.44922988	2.51557289	7.81722812	305.0099899	190620.7734	479.8469665	247.1591243	2.201521672	0.875565925	6.190476512	182.4265095	2.423823344	6.385562623	2.325861616	1384.014989	6.608658232	0.400948401	0.694973223	7.717863667	0.028781288	6.571992508	7.391978393	142.1991742	22.66881046	772.9516007	79.04194537	28035.10999	8112.664236	70.29823096	72.06954617	42878.1513	14.56526504	58.17478743	127.2338716	11.15479231	4732.072722	2857.548222	0.481801396	4.23037976	0.013291433	35.90509404	0.280332613	23.99582894	127.716561	27.4212724	74.80421236	0.788768687	74.49358058	3.578514208	140.5886601	3.22E-05	0.006040079	0.315854957	9671.97016	164.6324654	2.232122847	461.4189895	0.308605714	39.48058752	0.280842901
M21224003a	6239.368447	58.55482633	1520.216133	8431.421378	1003.793868	8.679164275	10.097662	5.917737975	257310.9926	417.5679348	728.8480026	140.5949723	47.57828723	228.1885649	4006.195678	534.122991	13825.01696	31344.2733	5.639433472	20.44622357	3.156797327	293.6867078	9.331405224	5.903216586	5.505031344	21.16188599	690.8463788	462900.9258	406.3647933	73.68480777	1.631327741	1.436267884	4.803151689	108.2135896	1.188104036	21.14924301	13.56256166	363.8466143	5.419035067	3.543094333	1.806764493	9.57943038	0.030038341	16.70003601	80.82747236	71.28241071	73.58596864	1436.036089	210.5294995	47490.03119	15649.59099	142.2115333	104.5799812	164710.6379	36.99657031	129.1830941	145.0267495	4.730965776	17293.99924	3766.233246	0.544511295	14.08239053	183.1961115	44.13249773	0.191951651	29.58420861	118.632612	27.75757	177.3805307	1.646326731	14.89655091	7.756281296	149.3998478	375.1940548	212.1588015	1.469736236	2583.240077	161.6958885	6.028972194	658.1890818	0.729909817	53.09860327	0.342961843
M21201173a	2012.86235	53.25918636	1000.767839	9310.060073	188.3995451	2.604120355	102.8706353	1.268111763	66745.39727	207.0514619	245.9753109	200.5835191	19.66862167	217.8113855	2523.776442	204.8626446	8465.222421	21594.05676	3.642783899	4.289978361	4.390093654	190.9300986	28.42428497	1.469766198	2.704403639	12.72034173	340.4610494	689022.2674	165.4189601	17.14764701	0.738443984	1.991363555	6.607990997	20.40742006	0.11851984	3.913797279	0.514332818	358.7299337	0.157993296	2.437775542	0.528717255	5.102443741	0.008056809	11.22540767	85.03506815	13.70551265	22.89917152	356.574303	308.4707427	27409.29177	10261.04681	85.6830413	33.08412978	108374.1092	9.669884617	115.3079981	151.7210603	3.11338749	4097.975913	3424.198262	1.803050664	5.177171565	56.69888126	2.021589188	0.148802862	10.02213506	25.35697095	2.030043186	1.918971533	3.61483363	32.12355195	0.615151333	25.62688153	110.529126	60.90338272	1.333186758	7878.005411	33.73937824	1.233819454	251.4377973	0.423620796	12.69501519	0.158412974
M21201174a	1450.236478	0.907662814	907.8477892	10167.76347	26.41280951	0.479829747	3.644035915	24.10147239	115895.022	207.0352877	206.1272254	63.32418803	12.88036287	0.000499608	2774.787612	439.2803814	8793.850188	30724.41701	2.95135202	0.205301108	0.063437332	100.725099	0.593427432	21.26808509	1.631532844	8.209023253	200.3103523	16919.40724	184.6371449	354.6715827	0.738807011	0.699390505	0.49530955	43.60343512	0.00018251	1.467041524	0.064056547	405.4174957	0.911642892	4.628181471	0.42654288	1.898107096	0.01251708	4.626071349	7.141677111	59.20905256	34.3175658	290.9491443	2.223921156	41141.39275	13888.53397	153.2303377	82.72415203	188987.0926	14.34657455	54.98677032	376.3966367	2.71581303	5175.0902	3175.376988	0.491263482	5.582342273	0.067105546	4.391018889	0.22679071	10.41553316	13.73698485	2.665451306	2.860119879	5.150381735	7.058994036	0.498623613	22.75643821	0.001446817	0.062422683	2.205234572	9102.632822	20.6778725	2.693830844	293.4490469	0.375419696	7.649846088	0.091581238
M21201175a	1660.645258	11.5751075	353.1889129	6427.325317	12.1412176	0.024174094	12.59407581	6.179918508	94432.23948	203.0381596	105.4251866	21.14141562	5.060998191	100.2638309	2780.200814	265.7110324	4743.380112	17439.97898	0.75537807	0.114133431	5.680404339	41.03714515	0.36335539	4.649649118	1.218498878	6.899745673	178.3851936	183334.3616	135.5667138	62.79791083	0.495364508	0.141084739	2.426508868	75.33171173	0.045064539	2.813554734	0.168567254	843.1414626	0.625616061	0.282857839	0.220850219	4.745854385	0.014058561	3.56816854	5.054954245	17.87307429	19.17871233	231.7463008	33.7593037	20766.72812	6976.981486	25.84972044	24.94133394	194135.5741	3.944302742	17.61347144	161.2624562	0.009236383	3044.099347	2539.522428	0.663374959	1.409793971	0.02001617	2.581874541	0.060741775	5.561118975	17.37434649	2.589593379	0.997235761	5.535498005	4.368004239	0.338320896	18.45295468	0.137088016	0.040659545	0.304607106	6136.197343	22.24437076	0.809863167	173.0087468	0.146020479	6.536226405	0.088232318
M21201177a	1178.754089	0.021486219	817.6694372	10266.55623	97.40467438	0.494788606	280.2619892	12.42122972	123701.0431	328.8961821	288.7595911	1345.620668	28.99151926	1071.466649	2502.843537	328.2353513	6053.653714	30214.05339	35.3914075	0.250072817	4.484152862	346.6396915	0.181441637	13.4221789	1.438131667	16.76090424	1073.078291	937954.4225	163.1301887	145.9322182	1.596468795	9.310756188	1.830594558	0.447821639	0.130918029	2.120195006	0.002671623	912.6672598	0.877049933	4.970823438	0.44338186	4.49197803	0.016691012	7.705027463	204.4951791	45.23287412	24.57485829	246.9552989	59.14502868	32773.10606	11071.09849	93.077242	56.65327781	202984.1435	17.38056532	29.80285616	142.923104	28.44395802	14459.39503	2649.171538	0.434419145	4.434905515	0.026420795	2.990396367	0.157676594	2.816095315	11.79894223	2.269140414	9.783840523	2.214517345	81.25857069	0.782434927	24.49635909	3.22E-05	0.001919941	2.551388456	10311.60612	11.58249382	1.759240116	180.6190772	0.629543835	8.188688377	0.069881741
M21201179a	1906.320316	43.41290723	559.8248361	8519.643584	159.1683287	8.444370548	230.2371976	14.13911438	69574.59757	207.0701433	197.3899168	636.8245988	12.88662041	2592.714385	2360.791636	641.0620863	12344.94533	24601.92953	18.89155349	0.184044278	2.162707256	223.6632285	0.434587408	14.62654296	1.007623392	15.10794356	1519.975584	231304.342	393.3113416	90.01650523	3.542311766	4.928883015	35.48070586	0.447821639	0.260006129	1.561970302	0.356012078	3073.720129	0.18153438	8.502417867	0.469778944	3.639401629	0.01809827	5.270252297	206.0372018	38.37071593	24.31132941	169.3044138	593.2672549	33803.27719	13539.10443	96.11278925	44.64501953	144245.9105	17.51519665	36.68462826	367.7197772	13.0572725	6787.426184	3822.199605	0.273911395	1.866533657	0.142365767	1.542832263	0.272962586	6.504556792	23.64842265	1.55542617	0.045347781	4.453100812	70.79641883	0.665240284	28.40242657	0.271032592	0.130904841	0.959674127	10124.86351	29.35837703	0.765827285	295.6888671	1.545544876	42.20435581	0.470729299
M21201183a	1884.951271	16.43651735	415.9565356	10274.87221	33.97917697	0.132065622	1.4207289	0.358114918	72915.19283	206.0598602	193.3218834	2.3359037	3.150545958	11.41533492	1522.422994	566.3183706	5143.233705	21297.07156	0.007066442	0.177295356	3.011524095	114.9560895	0.36453158	0.609104953	1.862943929	6.439861273	180.6747503	321275.4149	399.4962272	14.03439848	0.538910443	0.005490242	1.402757594	67.22245582	0.00018251	4.661748139	0.2437917	94.81821654	0.379847267	0.031131059	0.025317395	1.750309794	0.007458028	3.839832528	5.666591744	45.39911264	18.28538057	252.5511038	7.705521975	31690.9419	12797.66876	65.83738784	14.42719682	48255.96005	17.80281036	73.64010432	165.5541898	1.223180696	2140.238443	4108.027621	1.023268585	3.466773134	0.326154606	2.347617849	0.157754134	5.517577548	19.22296326	2.253622309	5.283073791	3.393864933	0.032827855	0.609221708	46.64985777	1.034584099	0.419192508	4.229468963	11350.27833	23.86056057	1.512063841	272.3444368	0.348102142	13.57731251	0.118498424
M21201184a	1438.749922	4.935643471	796.4128921	10767.16283	28.81897001	6.308536146	6.781222398	2.704327547	90551.2597	429.6859948	167.2146624	13.24352179	7.825838984	65.96836981	1245.453131	274.2319312	6286.394781	29815.94297	0.296891537	0.288667574	9.214171177	228.4213087	0.186759048	2.783032222	3.605099361	8.762319391	1042.776065	522638.3303	325.6374347	210.2850513	0.820923231	0.154067715	6.680637262	0.895643278	0.00018251	1.054935393	0.443371394	1578.931232	0.235047255	0.48910046	0.390173559	3.187911498	0.007385408	9.902228973	3.864534595	45.96473543	24.60865817	380.476831	165.0714011	38075.32025	12695.6442	233.5871821	42.4510455	182361.8216	26.74032336	90.84988659	290.8862204	0.591963534	6936.127844	4620.351389	1.392550494	3.589235486	1.44E-05	1.693865137	0.153341663	4.926179462	18.92850029	1.320401693	0.18096427	5.515020841	0.032827855	0.378610486	35.71076141	3.22E-05	0.018609927	1.631839675	9912.005118	22.39643253	1.550383085	247.8564769	0.764229256	8.683394185	0.091244349
M21201185a	2914.636731	20.12505532	685.9059107	10066.39207	9.898496321	0.119694735	29.44176547	12.25994778	120466.441	161.0274095	268.642356	219.9711316	4.393245715	6.876299347	1096.676613	327.0283138	6076.962365	33108.46197	7.891006106	0.250982349	0.473127222	35.20499329	3.816695208	10.81222914	629.3549482	12.43167276	224.9322175	57297.33954	272.9623427	125.0076366	0.018156795	1.241755333	1.037016978	0.447821639	0.06353048	4.851984371	1.114206056	660.452703	0.386934049	1.185115255	0.492176838	1.845458063	0.00825231	3.649752135	7.518731502	46.33143179	17.74377455	3823.690785	11.60009	25327.29913	8897.290876	1.323887754	0.000628762	49330.57623	19.7186987	37.14043507	104.6032173	5.671050903	4570.210676	3665.498351	0.784980984	2.221894371	0.051823455	2.954553442	0.156964919	26.84135804	75.10317702	3.581350655	9.931381622	3.964128649	17.37992686	1.818150821	52.930913	0.057273018	0.023339497	0.404591409	9598.434107	132.7497247	1.400986933	254.7200336	0.09436295	19.49643029	0.178851208
M21201189a	1772.952207	39.85544202	709.9408341	11773.28062	128.7950231	1.756554828	47.83794153	4.017798468	113990.8391	234.2408743	308.925147	33.06677667	18.77576192	329.5923483	1302.398336	314.7522476	3897.983	24511.0923	3.759643308	3.055780467	4.06730798	293.607277	0.361381098	4.476536514	1.64392817	5.60518227	775.5181513	916842.4839	195.3228713	41.21251204	0.604368981	3.508492603	2.552972865	106.7304122	0.088382072	4.212811003	0.137150664	859.0089501	0.285539933	0.765217087	0.287979927	7.470182468	0.009854978	5.611338438	8.468647766	59.52599833	34.33943418	274.275238	201.4850106	33557.40348	8010.676636	103.2941969	89.7465382	206533.9973	19.92254733	47.40097434	302.9807433	4.981344411	7409.186959	2981.133231	0.866574886	4.767281047	18.79255045	2.863325199	0.266751773	10.26866315	40.93358044	2.012326824	0.001765904	3.076684601	11.1695099	0.769797465	31.73870341	46.05581839	19.56187105	1.377293131	8285.143827	48.65593457	1.969844985	310.1920029	0.275549686	15.27368157	0.120010053
